"node1","edge","node2"
"721510","CHEMICALINCREASESEXPRESSION","590584"
"720983","CHEMICALINCREASESEXPRESSION","590584"
"711101","CHEMICALINCREASESEXPRESSION","590584"
"711319","CHEMICALINCREASESEXPRESSION","590584"
"711576","CHEMICALINCREASESEXPRESSION","590584"
"716259","CHEMICALINCREASESEXPRESSION","590584"
"716730","CHEMICALINCREASESEXPRESSION","590584"
"719745","CHEMICALINCREASESEXPRESSION","590584"
"720586","CHEMICALINCREASESEXPRESSION","590584"
"720435","CHEMICALINCREASESEXPRESSION","590584"
"720344","CHEMICALINCREASESEXPRESSION","590584"
"719902","CHEMICALINCREASESEXPRESSION","590584"
"719921","CHEMICALINCREASESEXPRESSION","590584"
"710177","CHEMICALDECREASESEXPRESSION","590610"
"721228","CHEMICALINCREASESEXPRESSION","590615"
"719736","CHEMICALINCREASESEXPRESSION","590615"
"714073","CHEMICALINCREASESEXPRESSION","590615"
"706103","CHEMICALDECREASESEXPRESSION","590640"
"709746","CHEMICALDECREASESEXPRESSION","590640"
"710522","CHEMICALDECREASESEXPRESSION","590640"
"710177","CHEMICALDECREASESEXPRESSION","590640"
"711973","CHEMICALDECREASESEXPRESSION","590640"
"714073","CHEMICALDECREASESEXPRESSION","590640"
"714062","CHEMICALDECREASESEXPRESSION","590640"
"714396","CHEMICALDECREASESEXPRESSION","590640"
"716330","CHEMICALDECREASESEXPRESSION","590640"
"716369","CHEMICALDECREASESEXPRESSION","590640"
"715834","CHEMICALDECREASESEXPRESSION","590640"
"720529","CHEMICALDECREASESEXPRESSION","590640"
"719974","CHEMICALDECREASESEXPRESSION","590640"
"720641","CHEMICALDECREASESEXPRESSION","590640"
"721113","CHEMICALDECREASESEXPRESSION","590640"
"721412","CHEMICALDECREASESEXPRESSION","590640"
"720856","CHEMICALDECREASESEXPRESSION","590640"
"721060","CHEMICALDECREASESEXPRESSION","590640"
"722745","CHEMICALDECREASESEXPRESSION","590640"
"722411","CHEMICALDECREASESEXPRESSION","590640"
"723727","CHEMICALDECREASESEXPRESSION","590640"
"709185","CHEMICALBINDSGENE","590640"
"715119","CHEMICALINCREASESEXPRESSION","590640"
"720039","CHEMICALINCREASESEXPRESSION","590640"
"721510","CHEMICALINCREASESEXPRESSION","590640"
"720743","CHEMICALINCREASESEXPRESSION","590640"
"721228","CHEMICALINCREASESEXPRESSION","590640"
"718436","CHEMICALDECREASESEXPRESSION","590641"
"722997","CHEMICALINCREASESEXPRESSION","590641"
"723175","CHEMICALINCREASESEXPRESSION","590641"
"722745","CHEMICALINCREASESEXPRESSION","590641"
"721510","CHEMICALINCREASESEXPRESSION","590641"
"714073","CHEMICALINCREASESEXPRESSION","590641"
"714564","CHEMICALINCREASESEXPRESSION","590641"
"715119","CHEMICALINCREASESEXPRESSION","590641"
"714396","CHEMICALINCREASESEXPRESSION","590641"
"714453","CHEMICALINCREASESEXPRESSION","590641"
"716330","CHEMICALINCREASESEXPRESSION","590641"
"716259","CHEMICALINCREASESEXPRESSION","590641"
"719166","CHEMICALINCREASESEXPRESSION","590641"
"719703","CHEMICALINCREASESEXPRESSION","590641"
"719572","CHEMICALINCREASESEXPRESSION","590641"
"719523","CHEMICALINCREASESEXPRESSION","590641"
"719736","CHEMICALINCREASESEXPRESSION","590641"
"719745","CHEMICALINCREASESEXPRESSION","590641"
"720185","CHEMICALINCREASESEXPRESSION","590641"
"720641","CHEMICALINCREASESEXPRESSION","590641"
"720039","CHEMICALINCREASESEXPRESSION","590641"
"719902","CHEMICALINCREASESEXPRESSION","590641"
"720344","CHEMICALINCREASESEXPRESSION","590641"
"720983","CHEMICALINCREASESEXPRESSION","590641"
"720808","CHEMICALINCREASESEXPRESSION","590641"
"721228","CHEMICALINCREASESEXPRESSION","590641"
"720909","CHEMICALINCREASESEXPRESSION","590641"
"721060","CHEMICALINCREASESEXPRESSION","590641"
"723822","CHEMICALDECREASESEXPRESSION","590651"
"721484","CHEMICALDECREASESEXPRESSION","590651"
"723727","CHEMICALINCREASESEXPRESSION","590651"
"722997","CHEMICALINCREASESEXPRESSION","590651"
"723225","CHEMICALINCREASESEXPRESSION","590651"
"706762","CHEMICALINCREASESEXPRESSION","590651"
"708499","CHEMICALINCREASESEXPRESSION","590651"
"708170","CHEMICALINCREASESEXPRESSION","590651"
"709826","CHEMICALINCREASESEXPRESSION","590651"
"710051","CHEMICALINCREASESEXPRESSION","590651"
"709746","CHEMICALINCREASESEXPRESSION","590651"
"710050","CHEMICALINCREASESEXPRESSION","590651"
"710968","CHEMICALINCREASESEXPRESSION","590651"
"710522","CHEMICALINCREASESEXPRESSION","590651"
"710295","CHEMICALINCREASESEXPRESSION","590651"
"710774","CHEMICALINCREASESEXPRESSION","590651"
"710554","CHEMICALINCREASESEXPRESSION","590651"
"711973","CHEMICALINCREASESEXPRESSION","590651"
"714199","CHEMICALINCREASESEXPRESSION","590651"
"714396","CHEMICALINCREASESEXPRESSION","590651"
"715693","CHEMICALINCREASESEXPRESSION","590651"
"714108","CHEMICALINCREASESEXPRESSION","590651"
"716218","CHEMICALINCREASESEXPRESSION","590651"
"716330","CHEMICALINCREASESEXPRESSION","590651"
"719008","CHEMICALINCREASESEXPRESSION","590651"
"719703","CHEMICALINCREASESEXPRESSION","590651"
"719745","CHEMICALINCREASESEXPRESSION","590651"
"720033","CHEMICALINCREASESEXPRESSION","590651"
"720658","CHEMICALINCREASESEXPRESSION","590651"
"719902","CHEMICALINCREASESEXPRESSION","590651"
"720641","CHEMICALINCREASESEXPRESSION","590651"
"721228","CHEMICALINCREASESEXPRESSION","590651"
"721097","CHEMICALINCREASESEXPRESSION","590651"
"721060","CHEMICALINCREASESEXPRESSION","590651"
"721467","CHEMICALINCREASESEXPRESSION","590651"
"721113","CHEMICALINCREASESEXPRESSION","590651"
"720743","CHEMICALINCREASESEXPRESSION","590651"
"721412","CHEMICALINCREASESEXPRESSION","590651"
"721304","CHEMICALINCREASESEXPRESSION","590651"
"722487","CHEMICALINCREASESEXPRESSION","590651"
"722411","CHEMICALINCREASESEXPRESSION","590651"
"722999","CHEMICALINCREASESEXPRESSION","590651"
"723727","CHEMICALINCREASESEXPRESSION","590659"
"723225","CHEMICALINCREASESEXPRESSION","590673"
"715119","CHEMICALDECREASESEXPRESSION","590674"
"715119","CHEMICALBINDSGENE","590674"
"709746","CHEMICALINCREASESEXPRESSION","590674"
"710177","CHEMICALINCREASESEXPRESSION","590674"
"719736","CHEMICALINCREASESEXPRESSION","590674"
"720935","CHEMICALINCREASESEXPRESSION","590674"
"714564","CHEMICALINCREASESEXPRESSION","590692"
"714062","CHEMICALINCREASESEXPRESSION","590692"
"710522","CHEMICALDECREASESEXPRESSION","590695"
"710177","CHEMICALDECREASESEXPRESSION","590695"
"714396","CHEMICALDECREASESEXPRESSION","590695"
"714564","CHEMICALDECREASESEXPRESSION","590695"
"714226","CHEMICALDECREASESEXPRESSION","590695"
"715119","CHEMICALDECREASESEXPRESSION","590695"
"716369","CHEMICALDECREASESEXPRESSION","590695"
"716330","CHEMICALDECREASESEXPRESSION","590695"
"717203","CHEMICALDECREASESEXPRESSION","590695"
"719745","CHEMICALDECREASESEXPRESSION","590695"
"719523","CHEMICALDECREASESEXPRESSION","590695"
"719703","CHEMICALDECREASESEXPRESSION","590695"
"719902","CHEMICALDECREASESEXPRESSION","590695"
"720641","CHEMICALDECREASESEXPRESSION","590695"
"720592","CHEMICALDECREASESEXPRESSION","590695"
"720039","CHEMICALDECREASESEXPRESSION","590695"
"721060","CHEMICALDECREASESEXPRESSION","590695"
"720983","CHEMICALDECREASESEXPRESSION","590695"
"720856","CHEMICALDECREASESEXPRESSION","590695"
"721228","CHEMICALDECREASESEXPRESSION","590695"
"723225","CHEMICALDECREASESEXPRESSION","590695"
"722997","CHEMICALDECREASESEXPRESSION","590695"
"723175","CHEMICALDECREASESEXPRESSION","590695"
"723727","CHEMICALDECREASESEXPRESSION","590695"
"714396","CHEMICALDECREASESEXPRESSION","590710"
"715119","CHEMICALDECREASESEXPRESSION","590710"
"717203","CHEMICALDECREASESEXPRESSION","590710"
"719736","CHEMICALDECREASESEXPRESSION","590710"
"719703","CHEMICALDECREASESEXPRESSION","590710"
"719523","CHEMICALDECREASESEXPRESSION","590710"
"719745","CHEMICALDECREASESEXPRESSION","590710"
"719902","CHEMICALDECREASESEXPRESSION","590710"
"721228","CHEMICALDECREASESEXPRESSION","590710"
"720856","CHEMICALDECREASESEXPRESSION","590710"
"723225","CHEMICALDECREASESEXPRESSION","590710"
"722997","CHEMICALDECREASESEXPRESSION","590710"
"723175","CHEMICALDECREASESEXPRESSION","590710"
"723727","CHEMICALINCREASESEXPRESSION","590735"
"723225","CHEMICALINCREASESEXPRESSION","590735"
"721519","CHEMICALINCREASESEXPRESSION","590735"
"719902","CHEMICALINCREASESEXPRESSION","590735"
"719745","CHEMICALINCREASESEXPRESSION","590735"
"717100","CHEMICALINCREASESEXPRESSION","590735"
"717203","CHEMICALINCREASESEXPRESSION","590735"
"714226","CHEMICALINCREASESEXPRESSION","590735"
"714396","CHEMICALINCREASESEXPRESSION","590735"
"712772","CHEMICALINCREASESEXPRESSION","590735"
"715119","CHEMICALINCREASESEXPRESSION","590740"
"714226","CHEMICALINCREASESEXPRESSION","590740"
"710522","CHEMICALINCREASESEXPRESSION","590741"
"714199","CHEMICALINCREASESEXPRESSION","590741"
"720856","CHEMICALINCREASESEXPRESSION","590741"
"721780","CHEMICALINCREASESEXPRESSION","590741"
"721510","CHEMICALINCREASESEXPRESSION","590757"
"720344","CHEMICALINCREASESEXPRESSION","590757"
"719745","CHEMICALINCREASESEXPRESSION","590757"
"711101","CHEMICALINCREASESEXPRESSION","590757"
"714062","CHEMICALINCREASESEXPRESSION","590764"
"710177","CHEMICALDECREASESEXPRESSION","590765"
"714062","CHEMICALDECREASESEXPRESSION","590765"
"716330","CHEMICALDECREASESEXPRESSION","590765"
"720641","CHEMICALDECREASESEXPRESSION","590765"
"720856","CHEMICALDECREASESEXPRESSION","590765"
"721412","CHEMICALDECREASESEXPRESSION","590765"
"721467","CHEMICALDECREASESEXPRESSION","590765"
"721113","CHEMICALDECREASESEXPRESSION","590765"
"721060","CHEMICALDECREASESEXPRESSION","590765"
"723623","CHEMICALBINDSGENE","590765"
"719703","CHEMICALINCREASESEXPRESSION","590765"
"723225","CHEMICALINCREASESEXPRESSION","590765"
"714396","CHEMICALDECREASESEXPRESSION","590782"
"715119","CHEMICALDECREASESEXPRESSION","590782"
"714073","CHEMICALDECREASESEXPRESSION","590782"
"714226","CHEMICALDECREASESEXPRESSION","590782"
"719703","CHEMICALDECREASESEXPRESSION","590782"
"721519","CHEMICALDECREASESEXPRESSION","590782"
"723225","CHEMICALDECREASESEXPRESSION","590782"
"723483","CHEMICALDECREASESEXPRESSION","590782"
"721304","CHEMICALINCREASESEXPRESSION","590782"
"723377","CHEMICALINCREASESEXPRESSION","590782"
"722999","CHEMICALINCREASESEXPRESSION","590782"
"714062","CHEMICALINCREASESEXPRESSION","590783"
"719703","CHEMICALINCREASESEXPRESSION","590823"
"722745","CHEMICALDECREASESEXPRESSION","590824"
"710177","CHEMICALINCREASESEXPRESSION","590824"
"714396","CHEMICALINCREASESEXPRESSION","590824"
"714062","CHEMICALINCREASESEXPRESSION","590824"
"717203","CHEMICALINCREASESEXPRESSION","590824"
"719745","CHEMICALINCREASESEXPRESSION","590824"
"720592","CHEMICALINCREASESEXPRESSION","590824"
"721519","CHEMICALINCREASESEXPRESSION","590824"
"722411","CHEMICALINCREASESEXPRESSION","590824"
"723225","CHEMICALINCREASESEXPRESSION","590824"
"723175","CHEMICALINCREASESEXPRESSION","590824"
"723727","CHEMICALINCREASESEXPRESSION","590824"
"722745","CHEMICALINCREASESEXPRESSION","590917"
"720646","CHEMICALINCREASESEXPRESSION","590917"
"720084","CHEMICALINCREASESEXPRESSION","590917"
"719703","CHEMICALINCREASESEXPRESSION","590917"
"719166","CHEMICALINCREASESEXPRESSION","590917"
"719736","CHEMICALINCREASESEXPRESSION","590917"
"714073","CHEMICALINCREASESEXPRESSION","590917"
"714199","CHEMICALINCREASESEXPRESSION","590917"
"714226","CHEMICALINCREASESEXPRESSION","590917"
"715119","CHEMICALINCREASESEXPRESSION","590917"
"710177","CHEMICALDECREASESEXPRESSION","590917"
"710178","CHEMICALINCREASESEXPRESSION","590917"
"723822","CHEMICALDECREASESEXPRESSION","590919"
"721484","CHEMICALDECREASESEXPRESSION","590919"
"715119","CHEMICALDECREASESEXPRESSION","590929"
"721484","CHEMICALDECREASESEXPRESSION","590929"
"721097","CHEMICALDECREASESEXPRESSION","590960"
"721416","CHEMICALDECREASESEXPRESSION","590960"
"709602","CHEMICALDECREASESEXPRESSION","590960"
"710918","CHEMICALDECREASESEXPRESSION","590960"
"710522","CHEMICALDECREASESEXPRESSION","590960"
"717099","CHEMICALDECREASESEXPRESSION","590960"
"723722","CHEMICALINCREASESEXPRESSION","590960"
"723225","CHEMICALINCREASESEXPRESSION","590960"
"722411","CHEMICALINCREASESEXPRESSION","590960"
"721780","CHEMICALINCREASESEXPRESSION","590960"
"721228","CHEMICALINCREASESEXPRESSION","590960"
"721519","CHEMICALINCREASESEXPRESSION","590960"
"720911","CHEMICALINCREASESEXPRESSION","590960"
"721113","CHEMICALINCREASESEXPRESSION","590960"
"720983","CHEMICALINCREASESEXPRESSION","590960"
"721510","CHEMICALINCREASESEXPRESSION","590960"
"721412","CHEMICALINCREASESEXPRESSION","590960"
"710034","CHEMICALINCREASESEXPRESSION","590960"
"711101","CHEMICALINCREASESEXPRESSION","590960"
"711319","CHEMICALINCREASESEXPRESSION","590960"
"711576","CHEMICALINCREASESEXPRESSION","590960"
"711973","CHEMICALINCREASESEXPRESSION","590960"
"714396","CHEMICALINCREASESEXPRESSION","590960"
"714199","CHEMICALINCREASESEXPRESSION","590960"
"715119","CHEMICALINCREASESEXPRESSION","590960"
"714564","CHEMICALINCREASESEXPRESSION","590960"
"716259","CHEMICALINCREASESEXPRESSION","590960"
"716615","CHEMICALINCREASESEXPRESSION","590960"
"716730","CHEMICALINCREASESEXPRESSION","590960"
"719745","CHEMICALINCREASESEXPRESSION","590960"
"719921","CHEMICALINCREASESEXPRESSION","590960"
"720586","CHEMICALINCREASESEXPRESSION","590960"
"719902","CHEMICALINCREASESEXPRESSION","590960"
"720039","CHEMICALINCREASESEXPRESSION","590960"
"720414","CHEMICALINCREASESEXPRESSION","590960"
"720344","CHEMICALINCREASESEXPRESSION","590960"
"720149","CHEMICALINCREASESEXPRESSION","590960"
"720435","CHEMICALINCREASESEXPRESSION","590960"
"720710","CHEMICALINCREASESEXPRESSION","590960"
"720908","CHEMICALINCREASESEXPRESSION","590960"
"723727","CHEMICALINCREASESEXPRESSION","590973"
"722999","CHEMICALDECREASESEXPRESSION","590973"
"723225","CHEMICALINCREASESEXPRESSION","590973"
"721304","CHEMICALDECREASESEXPRESSION","590973"
"723822","CHEMICALDECREASESEXPRESSION","590974"
"721484","CHEMICALDECREASESEXPRESSION","590974"
"714073","CHEMICALDECREASESEXPRESSION","590974"
"714226","CHEMICALDECREASESEXPRESSION","590974"
"721304","CHEMICALDECREASESEXPRESSION","590975"
"722999","CHEMICALDECREASESEXPRESSION","590975"
"710522","CHEMICALINCREASESEXPRESSION","590975"
"711973","CHEMICALINCREASESEXPRESSION","590975"
"714396","CHEMICALINCREASESEXPRESSION","590975"
"714062","CHEMICALINCREASESEXPRESSION","590975"
"716369","CHEMICALINCREASESEXPRESSION","590975"
"717203","CHEMICALINCREASESEXPRESSION","590975"
"719745","CHEMICALINCREASESEXPRESSION","590975"
"721113","CHEMICALINCREASESEXPRESSION","590975"
"721412","CHEMICALINCREASESEXPRESSION","590975"
"721519","CHEMICALINCREASESEXPRESSION","590975"
"721780","CHEMICALINCREASESEXPRESSION","590975"
"722411","CHEMICALINCREASESEXPRESSION","590975"
"723225","CHEMICALINCREASESEXPRESSION","590975"
"723727","CHEMICALINCREASESEXPRESSION","590975"
"722411","CHEMICALDECREASESEXPRESSION","591002"
"720856","CHEMICALDECREASESEXPRESSION","591002"
"721412","CHEMICALDECREASESEXPRESSION","591002"
"721113","CHEMICALDECREASESEXPRESSION","591002"
"714062","CHEMICALDECREASESEXPRESSION","591002"
"711973","CHEMICALDECREASESEXPRESSION","591002"
"721113","CHEMICALDECREASESEXPRESSION","591019"
"720856","CHEMICALDECREASESEXPRESSION","591019"
"719703","CHEMICALINCREASESEXPRESSION","591019"
"722318","CHEMICALDECREASESEXPRESSION","591040"
"706828","CHEMICALDECREASESEXPRESSION","591040"
"723727","CHEMICALINCREASESEXPRESSION","591040"
"723225","CHEMICALINCREASESEXPRESSION","591040"
"723175","CHEMICALINCREASESEXPRESSION","591040"
"722997","CHEMICALINCREASESEXPRESSION","591040"
"722999","CHEMICALINCREASESEXPRESSION","591040"
"722614","CHEMICALINCREASESEXPRESSION","591040"
"721780","CHEMICALINCREASESEXPRESSION","591040"
"721169","CHEMICALINCREASESEXPRESSION","591040"
"720856","CHEMICALINCREASESEXPRESSION","591040"
"720743","CHEMICALINCREASESEXPRESSION","591040"
"721113","CHEMICALINCREASESEXPRESSION","591040"
"721304","CHEMICALINCREASESEXPRESSION","591040"
"706762","CHEMICALINCREASESEXPRESSION","591040"
"708170","CHEMICALINCREASESEXPRESSION","591040"
"708499","CHEMICALINCREASESEXPRESSION","591040"
"708597","CHEMICALINCREASESEXPRESSION","591040"
"708636","CHEMICALINCREASESEXPRESSION","591040"
"709746","CHEMICALINCREASESEXPRESSION","591040"
"709580","CHEMICALINCREASESEXPRESSION","591040"
"710051","CHEMICALINCREASESEXPRESSION","591040"
"710774","CHEMICALINCREASESEXPRESSION","591040"
"710178","CHEMICALINCREASESEXPRESSION","591040"
"710295","CHEMICALINCREASESEXPRESSION","591040"
"710177","CHEMICALINCREASESEXPRESSION","591040"
"710522","CHEMICALINCREASESEXPRESSION","591040"
"710968","CHEMICALINCREASESEXPRESSION","591040"
"710554","CHEMICALINCREASESEXPRESSION","591040"
"710198","CHEMICALINCREASESEXPRESSION","591040"
"711973","CHEMICALINCREASESEXPRESSION","591040"
"714502","CHEMICALINCREASESEXPRESSION","591040"
"714062","CHEMICALINCREASESEXPRESSION","591040"
"714396","CHEMICALINCREASESEXPRESSION","591040"
"714073","CHEMICALINCREASESEXPRESSION","591040"
"714199","CHEMICALINCREASESEXPRESSION","591040"
"715119","CHEMICALINCREASESEXPRESSION","591040"
"715693","CHEMICALINCREASESEXPRESSION","591040"
"716330","CHEMICALINCREASESEXPRESSION","591040"
"719703","CHEMICALINCREASESEXPRESSION","591040"
"719736","CHEMICALINCREASESEXPRESSION","591040"
"719360","CHEMICALINCREASESEXPRESSION","591040"
"719745","CHEMICALINCREASESEXPRESSION","591040"
"719523","CHEMICALINCREASESEXPRESSION","591040"
"720495","CHEMICALINCREASESEXPRESSION","591040"
"720076","CHEMICALINCREASESEXPRESSION","591040"
"719902","CHEMICALINCREASESEXPRESSION","591040"
"720602","CHEMICALINCREASESEXPRESSION","591040"
"719973","CHEMICALINCREASESEXPRESSION","591040"
"721412","CHEMICALINCREASESEXPRESSION","591040"
"720935","CHEMICALINCREASESEXPRESSION","591040"
"706828","CHEMICALDECREASESEXPRESSION","591056"
"714396","CHEMICALDECREASESEXPRESSION","591056"
"714453","CHEMICALDECREASESEXPRESSION","591056"
"719745","CHEMICALDECREASESEXPRESSION","591056"
"720321","CHEMICALDECREASESEXPRESSION","591056"
"723225","CHEMICALDECREASESEXPRESSION","591056"
"723727","CHEMICALDECREASESEXPRESSION","591056"
"709746","CHEMICALBINDSGENE","591056"
"719064","CHEMICALBINDSGENE","591056"
"720935","CHEMICALBINDSGENE","591056"
"722745","CHEMICALDECREASESEXPRESSION","591104"
"721304","CHEMICALINCREASESEXPRESSION","591104"
"722999","CHEMICALINCREASESEXPRESSION","591104"
"714396","CHEMICALDECREASESEXPRESSION","591105"
"714108","CHEMICALDECREASESEXPRESSION","591105"
"715119","CHEMICALDECREASESEXPRESSION","591105"
"714226","CHEMICALDECREASESEXPRESSION","591105"
"719523","CHEMICALDECREASESEXPRESSION","591105"
"719745","CHEMICALDECREASESEXPRESSION","591105"
"719921","CHEMICALDECREASESEXPRESSION","591105"
"720099","CHEMICALDECREASESEXPRESSION","591105"
"720033","CHEMICALDECREASESEXPRESSION","591105"
"721510","CHEMICALDECREASESEXPRESSION","591105"
"720911","CHEMICALDECREASESEXPRESSION","591105"
"722487","CHEMICALDECREASESEXPRESSION","591105"
"723225","CHEMICALDECREASESEXPRESSION","591105"
"723175","CHEMICALDECREASESEXPRESSION","591105"
"722997","CHEMICALDECREASESEXPRESSION","591105"
"723483","CHEMICALDECREASESEXPRESSION","591105"
"723727","CHEMICALDECREASESEXPRESSION","591105"
"710951","CHEMICALINCREASESEXPRESSION","591105"
"714502","CHEMICALINCREASESEXPRESSION","591105"
"714564","CHEMICALINCREASESEXPRESSION","591105"
"722999","CHEMICALINCREASESEXPRESSION","591111"
"721519","CHEMICALDECREASESEXPRESSION","591111"
"720856","CHEMICALDECREASESEXPRESSION","591111"
"720743","CHEMICALDECREASESEXPRESSION","591111"
"721304","CHEMICALINCREASESEXPRESSION","591111"
"719166","CHEMICALINCREASESEXPRESSION","591111"
"717100","CHEMICALDECREASESEXPRESSION","591111"
"714564","CHEMICALINCREASESEXPRESSION","591111"
"714073","CHEMICALINCREASESEXPRESSION","591111"
"714199","CHEMICALINCREASESEXPRESSION","591111"
"710177","CHEMICALINCREASESEXPRESSION","591111"
"723175","CHEMICALINCREASESEXPRESSION","591125"
"721434","CHEMICALINCREASESEXPRESSION","591125"
"721412","CHEMICALINCREASESEXPRESSION","591125"
"721113","CHEMICALINCREASESEXPRESSION","591125"
"711973","CHEMICALINCREASESEXPRESSION","591125"
"706828","CHEMICALINCREASESEXPRESSION","591125"
"723060","CHEMICALINCREASESEXPRESSION","591126"
"722745","CHEMICALINCREASESEXPRESSION","591126"
"722707","CHEMICALINCREASESEXPRESSION","591126"
"721780","CHEMICALINCREASESEXPRESSION","591126"
"720983","CHEMICALINCREASESEXPRESSION","591126"
"720965","CHEMICALINCREASESEXPRESSION","591126"
"720911","CHEMICALINCREASESEXPRESSION","591126"
"721510","CHEMICALINCREASESEXPRESSION","591126"
"721484","CHEMICALINCREASESEXPRESSION","591126"
"721098","CHEMICALINCREASESEXPRESSION","591126"
"721228","CHEMICALINCREASESEXPRESSION","591126"
"721425","CHEMICALINCREASESEXPRESSION","591126"
"720743","CHEMICALINCREASESEXPRESSION","591126"
